N,V,Tiempo
311,241,50.4122
311,246,38.4691
311,251,44.5443
311,256,58.1971
311,261,41.949
311,266,50.2867
311,271,48.6234
311,276,45.2482
311,281,43.9784
311,286,47.0908
311,291,51.3121
311,296,51.6496
311,301,46.9421
311,306,51.7427
311,311,52.7563
311,316,50.1643
311,321,57.6951
311,326,48.7128
311,331,55.7527
311,336,93.0432
311,341,57.0105
311,346,54.6636
311,351,66.9899
311,356,56.0906
311,361,57.6174
311,366,59.4256
311,371,60.2253
311,376,64.5763
311,381,56.7663
311,386,62.2532
311,391,66.4377
311,396,66.3521
311,401,64.7347
311,406,78.2778
311,411,77.9738
311,416,78.7311
311,421,68.487
311,426,72.6973
311,431,70.2386
311,436,63.4416
311,441,65.6903
311,446,72.2915
311,451,72.996
311,456,68.5692
311,461,74.4358
311,466,77.6687
311,471,76.1873
311,476,70.4947
311,481,75.7537
311,486,73.0169
311,491,80.6951
311,496,81.3282
316,1,0.376091
316,6,0.802059
316,11,1.77315
316,16,2.44905
316,21,3.35829
316,26,3.68397
316,31,4.80856
316,36,5.08108
316,41,5.5799
316,46,7.32618
316,51,7.06184
316,56,9.28748
316,61,9.54127
316,66,9.67699
316,71,11.0042
316,76,11.7141
316,81,12.3643
316,86,13.005
316,91,15.5304
316,96,14.3953
316,101,15.1749
316,106,15.303
316,111,18.1638
316,116,20.1083
316,121,18.8559
316,126,19.3247
316,131,19.3795
316,136,19.801
316,141,23.7703
316,146,23.3973
316,151,23.1822
316,156,26.1583
316,161,25.5537
316,166,27.5414
316,171,25.0258
316,176,31.7171
316,181,29.7253
316,186,27.0019
316,191,29.955
316,196,32.9169
316,201,32.6281
316,206,32.7855
316,211,36.1612
316,216,34.7564
316,221,39.2261
316,226,37.8997
316,231,40.05
316,236,40.7019
316,241,41.5574
316,246,37.9869
316,251,41.9139
316,256,39.9896
316,261,45.6615
316,266,43.9381
316,271,43.0137
316,276,52.6926
316,281,68.1065
316,286,46.1408
316,291,51.6016
316,296,47.4353
316,301,46.3964
316,306,53.0595
316,311,52.2119
316,316,46.1585
316,321,51.8271
316,326,56.1691
316,331,49.3953
316,336,51.4183
316,341,49.8912
316,346,53.6559
316,351,53.7213
316,356,53.59
316,361,57.8152
316,366,55.3838
316,371,55.5305
316,376,55.8117
316,381,58.2082
316,386,62.3672
316,391,57.0599
316,396,61.3799
316,401,66.6562
316,406,61.1835
316,411,64.5861
316,416,68.0098
316,421,64.1827
316,426,74.5259
316,431,73.3557
316,436,77.4652
316,441,67.5103
316,446,70.4454
316,451,72.2955
316,456,74.2458
316,461,70.181
316,466,72.757
316,471,78.4341
316,476,73.4991
316,481,74.4593
316,486,77.1682
316,491,73.5172
316,496,76.363
321,1,0.430695
321,6,0.88169
321,11,1.83677
321,16,2.4115
321,21,3.36951
321,26,4.771
321,31,5.1535
321,36,7.63104
321,41,7.72527
321,46,7.65844
321,51,8.31585
321,56,8.23403
321,61,10.3197
321,66,9.4716
321,71,11.397
321,76,13.108
321,81,12.7081
321,86,14.1517
321,91,15.3217
321,96,15.8914
321,101,15.2951
321,106,17.5352
321,111,17.229
321,116,18.9186
321,121,19.1679
321,126,24.2664
321,131,21.9535
321,136,22.0878
321,141,23.0631
321,146,24.6048
321,151,22.6215
321,156,25.0207
321,161,24.2194
321,166,27.0448
321,171,29.6342
321,176,27.8029
321,181,29.0858
321,186,32.2817
321,191,29.5827
321,196,33.3265
321,201,35.0641
321,206,33.8088
321,211,31.3362
321,216,35.0341
321,221,37.6404
321,226,35.9767
321,231,34.141
321,236,37.2594
321,241,41.6734
321,246,37.6304
321,251,37.5992
321,256,42.5917
321,261,44.2306
321,266,48.1519
321,271,47.1237
321,276,46.0043
321,281,44.424
321,286,44.5657
321,291,47.8132
321,296,52.4835
321,301,46.7459
321,306,51.8241
321,311,49.202
321,316,51.3472
321,321,50.9223
321,326,52.3891
321,331,50.7332
321,336,57.9877
321,341,54.7545
321,346,58.0704
321,351,59.501
321,356,61.4816
321,361,61.1455
321,366,64.0659
321,371,67.1616
321,376,60.1996
321,381,62.3064
321,386,69.4273
321,391,61.5854
321,396,66.0878
321,401,66.7351
321,406,65.4166
321,411,67.9427
321,416,75.574
321,421,70.1351
321,426,71.3149
321,431,69.5011
321,436,72.4693
321,441,77.7683
321,446,76.8286
321,451,70.637
321,456,77.3299
321,461,84.0986
321,466,95.5624
321,471,80.9996
321,476,93.7487
321,481,93.4976
321,486,95.1599
321,491,84.1213
321,496,81.7421
326,1,0.392495
326,6,0.740881
326,11,1.63522
326,16,2.24712
326,21,3.35718
326,26,3.33446
326,31,4.84302
326,36,6.77938
326,41,5.82511
326,46,6.78154
326,51,6.95745
326,56,8.22649
326,61,10.8762
326,66,10.4666
326,71,11.7717
326,76,11.537
326,81,13.3969
326,86,12.7523
326,91,14.4716
326,96,15.5942
326,101,16.5501
326,106,17.5536
326,111,18.2282
326,116,19.2301
326,121,19.7577
326,126,21.8383
326,131,23.1733
326,136,21.9445
326,141,22.6782
326,146,26.8525
326,151,25.0655
326,156,25.0624
326,161,29.8587
326,166,28.9955
326,171,26.938
326,176,32.7286
326,181,32.9897
326,186,30.9376
326,191,33.9977
326,196,33.7514
326,201,44.1365
326,206,38.9128
326,211,35.2977
326,216,37.6445
326,221,39.006
326,226,36.8896
326,231,41.6601
326,236,39.8337
326,241,42.9134
326,246,45.7609
326,251,38.1609
326,256,65.2893
326,261,52.4197
326,266,83.5424
326,271,74.7536
326,276,52.413
326,281,49.8749
326,286,48.3728
326,291,59.02
326,296,50.1422
326,301,48.9936
326,306,57.0836
326,311,63.2787
326,316,65.6756
326,321,60.2044
326,326,59.4577
326,331,58.2301
326,336,64.6583
326,341,60.8285
326,346,63.297
326,351,74.4262
326,356,60.5711
326,361,78.0965
326,366,69.5514
326,371,64.7254
326,376,65.0818
326,381,68.2151
326,386,70.4359
326,391,66.0985
326,396,77.7422
326,401,73.5268
326,406,74.8889
326,411,73.3268
326,416,70.5549
326,421,70.1949
326,426,74.8476
326,431,76.3912
326,436,74.4442
326,441,84.1228
326,446,78.2381
326,451,81.5044
326,456,73.3195
326,461,75.4731
326,466,75.248
326,471,90.2436
326,476,87.7426
326,481,79.27
326,486,88.4785
326,491,82.0989
326,496,80.5869
331,1,0.408237
331,6,0.838119
331,11,1.7232
331,16,2.25311
331,21,3.09359
331,26,3.7532
331,31,5.16925
331,36,6.15578
331,41,6.7599
331,46,7.99975
331,51,8.74371
331,56,9.15411
331,61,8.79531
331,66,9.638
331,71,11.5656
331,76,11.9848
331,81,14.491
331,86,13.4553
331,91,13.979
331,96,14.7146
331,101,17.1909
331,106,17.2702
331,111,17.7726
331,116,18.7711
331,121,19.4105
331,126,20.2502
331,131,20.9835
331,136,21.62
331,141,22.0689
331,146,24.0968
331,151,26.8624
331,156,26.7596
331,161,27.9591
331,166,26.1521
331,171,27.9564
331,176,28.8147
331,181,28.9696
331,186,33.5475
331,191,32.1566
331,196,33.202
331,201,30.9625
331,206,34.0486
331,211,35.5132
331,216,34.7345
331,221,35.5985
331,226,38.4507
331,231,38.2008
331,236,40.3482
331,241,41.1168
331,246,43.8489
331,251,44.9231
331,256,44.3127
331,261,43.6849
331,266,50.2632
331,271,50.4179
331,276,46.4901
331,281,46.9952
331,286,50.4758
331,291,49.6622
331,296,54.1759
331,301,50.8806
331,306,65.8978
331,311,51.6973
331,316,66.858
331,321,62.9093
331,326,56.5241
331,331,58.5135
331,336,59.0579
331,341,57.7242
331,346,59.5902
331,351,59.7668
331,356,71.6825
331,361,63.2902
331,366,63.2204
331,371,65.6025
331,376,66.7542
331,381,67.8105
331,386,67.5245
331,391,70.0304
331,396,69.1662
331,401,68.5963
331,406,70.6993
331,411,69.5528
331,416,72.3759
331,421,73.8527
331,426,75.7647
331,431,72.8891
331,436,79.91
331,441,72.4381
331,446,82.906
331,451,81.4213
331,456,74.8092
331,461,78.0595
331,466,76.0918
331,471,86.8496
331,476,87.6598
331,481,87.974
331,486,85.8669
331,491,89.0843
331,496,82.6991
336,1,0.331838
336,6,1.03154
336,11,1.67266
336,16,2.30278
336,21,4.36379
336,26,5.0365
336,31,5.32114
336,36,5.40719
336,41,7.19516
336,46,7.81287
336,51,7.53571
336,56,9.36875
336,61,10.2902
336,66,11.1564
336,71,13.0752
336,76,13.941
336,81,13.5392
336,86,14.3026
336,91,16.9947
336,96,18.3003
336,101,17.1199
336,106,17.2896
336,111,20.9313
336,116,24.8297
336,121,26.7436
336,126,28.4806
336,131,37.2015
336,136,26.8206
336,141,24.9646
336,146,29.3404
336,151,26.1346
336,156,28.6711
336,161,28.4878
336,166,28.2292
336,171,27.7999
336,176,31.3348
336,181,32.8653
336,186,33.6108
336,191,37.826
336,196,33.9241
336,201,38.9132
336,206,41.7586
336,211,37.1222
336,216,38.2275
336,221,38.6143
336,226,43.7113
336,231,39.8226
336,236,42.4413
336,241,44.7975
336,246,42.5451
336,251,44.392
336,256,46.4825
336,261,44.706
336,266,53.015
336,271,48.1347
336,276,52.6256
336,281,51.2905
336,286,57.8826
336,291,55.8917
336,296,49.995
336,301,53.7193
336,306,55.2838
336,311,53.3161
336,316,56.2477
336,321,59.6488
336,326,56.4886
336,331,64.4929
336,336,76.566
336,341,59.0499
336,346,56.9045
336,351,64.0508
336,356,63.8386
336,361,66.3095
336,366,69.5962
336,371,66.1996
336,376,65.9442
336,381,65.0394
336,386,66.741
336,391,67.0728
336,396,66.6993
336,401,68.8221
336,406,70.8043
336,411,66.222
336,416,72.7415
336,421,71.9858
336,426,77.8158
336,431,75.8161
336,436,115.179
336,441,90.7475
336,446,83.777
336,451,83.3493
336,456,77.4438
336,461,92.1095
336,466,83.2684
336,471,101.14
336,476,86.5663
336,481,84.1962
336,486,84.6618
336,491,85.2994
336,496,82.7232
341,1,0.554174
341,6,1.16393
341,11,2.60199
341,16,3.6243
341,21,4.10302
341,26,4.72654
341,31,5.25276
341,36,6.44635
341,41,6.62774
341,46,7.64688
341,51,8.81272
341,56,8.48709
341,61,11.4178
341,66,11.3371
341,71,12.5916
341,76,14.0315
341,81,14.1316
341,86,15.3528
341,91,17.1431
341,96,17.0653
341,101,18.2493
341,106,18.3043
341,111,19.6046
341,116,20.0648
341,121,20.4229
341,126,21.1692
341,131,28.8919
341,136,26.8128
341,141,23.5946
341,146,26.4905
341,151,27.9243
341,156,27.5679
341,161,31.5632
341,166,33.1297
341,171,30.9882
341,176,42.3694
341,181,35.1249
341,186,46.6544
341,191,49.132
341,196,45.6441
341,201,47.8795
341,206,37.5516
341,211,43.9162
341,216,39.8203
341,221,45.3716
341,226,57.619
341,231,69.5237
341,236,59.6834
341,241,63.9055
341,246,74.8747
341,251,61.0141
341,256,50.3166
341,261,52.3329
341,266,58.1546
341,271,49.1943
341,276,51.3945
341,281,51.4414
341,286,52.4462
341,291,52.6625
341,296,67.4241
341,301,61.9154
341,306,59.9828
341,311,66.7958
341,316,64.5392
341,321,59.7001
341,326,58.4485
341,331,62.2773
341,336,60.8013
341,341,63.075
341,346,70.6051
341,351,62.197
341,356,66.9329
341,361,61.672
341,366,60.5615
341,371,72.1958
341,376,72.1673
341,381,75.4322
341,386,72.318
341,391,66.9175
341,396,74.5709
341,401,80.541
341,406,70.7804
341,411,83.0211
341,416,74.6945
341,421,74.8964
341,426,84.8722
341,431,82.7938
341,436,78.2801
341,441,74.7922
341,446,77.7436
341,451,77.2352
341,456,82.0613
341,461,90.7041
341,466,81.5616
341,471,119.582
341,476,121.422
341,481,93.1674
341,486,116.515
341,491,119.887
341,496,106.122
346,1,0.452765
346,6,1.08706
346,11,1.94112
346,16,2.68057
346,21,5.44934
346,26,4.19324
346,31,5.10838
346,36,5.81612
346,41,7.66561
346,46,7.70164
346,51,9.19646
346,56,12.2256
346,61,10.5273
346,66,10.8081
346,71,12.7812
346,76,12.0825
346,81,15.5888
346,86,15.24
346,91,15.8884
346,96,17.6202
346,101,18.6946
346,106,21.8437
346,111,20.9001
346,116,20.0568
346,121,23.7783
346,126,24.0691
346,131,23.4682
346,136,25.955
346,141,30.8867
346,146,27.2883
346,151,29.2803
346,156,30.0721
346,161,41.2767
346,166,33.5548
346,171,41.7708
346,176,35.7499
346,181,45.3001
346,186,38.8397
346,191,37.1931
346,196,40.0687
346,201,39.6955
346,206,36.7935
346,211,38.0825
346,216,41.4791
346,221,42.1646
346,226,41.1099
346,231,41.648
346,236,49.1252
346,241,48.2515
346,246,50.4189
346,251,46.3366
346,256,60.7415
346,261,54.2769
346,266,47.6976
346,271,52.2684
346,276,48.0819
346,281,65.4157
346,286,56.0647
346,291,57.1138
346,296,69.0091
346,301,58.748
346,306,61.5062
346,311,61.0228
346,316,57.0974
346,321,60.7092
346,326,83.6412
346,331,62.5495
346,336,66.7762
346,341,67.1925
346,346,72.1472
346,351,70.5914
346,356,62.7794
346,361,73.7722
346,366,66.0463
346,371,91.3715
346,376,87.5194
346,381,66.7856
346,386,77.3583
346,391,71.5797
346,396,78.6003
346,401,80.5669
346,406,78.0281
346,411,79.4406
346,416,84.4599
346,421,85.1338
346,426,90.8977
346,431,89.4844
346,436,86.4082
346,441,109.102
346,446,113.09
346,451,120.883
346,456,110.675
346,461,93.6766
346,466,83.6562
346,471,86.4911
346,476,91.0828
346,481,89.7003
346,486,89.5065
346,491,96.8115
346,496,95.4101
351,1,0.585826
351,6,1.15559
351,11,2.43519
351,16,3.40561
351,21,4.18558
351,26,5.09109
351,31,6.76535
351,36,6.78077
351,41,6.97704
351,46,10.9351
351,51,9.67537
351,56,11.3516
351,61,18.2739
351,66,14.5938
351,71,14.3026
351,76,14.7137
351,81,14.352
351,86,17.7486
351,91,17.0762
351,96,17.2313
351,101,17.3755
351,106,19.122
351,111,22.5399
351,116,22.0149
351,121,22.3216
351,126,26.5162
351,131,26.6712
351,136,28.0972
351,141,27.6032
351,146,26.8381
351,151,28.0835
351,156,27.8508
351,161,30.5388
351,166,32.3137
351,171,31.685
351,176,30.6114
351,181,33.6753
351,186,32.6801
351,191,50.7516
351,196,43.5052
351,201,38.1166
351,206,41.539
351,211,49.1699
351,216,43.3858
351,221,38.0892
351,226,46.6499
351,231,43.4698
351,236,42.6849
351,241,48.3263
351,246,48.0588
351,251,48.543
351,256,47.0859
351,261,49.111
351,266,55.6546
351,271,52.8759
351,276,54.8219
351,281,60.9953
351,286,57.9228
351,291,58.9699
351,296,56.0238
351,301,59.6188
351,306,63.1804
351,311,63.6266
351,316,60.2969
351,321,72.1502
351,326,58.5779
351,331,57.8504
351,336,62.1281
351,341,62.6992
351,346,61.1367
351,351,74.8839
351,356,76.2807
351,361,67.9944
351,366,76.9453
351,371,77.8783
351,376,74.518
351,381,77.2693
351,386,77.9934
351,391,81.6128
351,396,79.4519
351,401,80.9034
351,406,84.2811
351,411,77.8029
351,416,86.2263
351,421,91.4696
351,426,84.8044
351,431,97.5256
351,436,78.5305
351,441,92.4249
351,446,100.587
351,451,104.351
351,456,85.0815
351,461,94.5228
351,466,97.9574
351,471,91.966
351,476,90.6022
351,481,95.1571
351,486,102.877
351,491,96.0459
351,496,124.35
356,1,0.456717
356,6,1.01859
356,11,1.73623
356,16,3.11639
356,21,3.82059
356,26,4.84358
356,31,6.13653
356,36,7.86408
356,41,7.57046
356,46,10.0217
356,51,9.52944
356,56,12.7443
356,61,12.7171
356,66,12.8719
356,71,14.9096
356,76,18.1662
356,81,21.0652
356,86,27.4554
356,91,18.9072
356,96,17.2933
356,101,20.6998
356,106,21.4024
356,111,23.0822
356,116,24.0776
356,121,21.4905
356,126,34.3917
356,131,29.1239
356,136,24.0711
356,141,26.2973
356,146,33.506
356,151,31.073
356,156,32.4324
356,161,39.064
356,166,36.1178
356,171,35.8525
356,176,35.4789
356,181,37.2972
356,186,34.368
356,191,38.5233
356,196,39.3344
356,201,43.4275
356,206,42.1871
356,211,40.9828
356,216,41.3218
356,221,41.4479
356,226,45.3425
356,231,42.7958
356,236,45.5458
356,241,44.3411
356,246,46.0386
356,251,49.3706
356,256,47.8935
356,261,48.2718
356,266,55.7643
356,271,50.4627
356,276,52.4741
356,281,57.747
356,286,57.8633
356,291,55.0047
356,296,61.1029
356,301,60.7338
356,306,57.9767
356,311,58.8075
356,316,60.1246
356,321,63.2452
356,326,60.8576
356,331,67.4129
356,336,67.8823
356,341,71.3153
356,346,64.7445
356,351,70.6781
356,356,67.8233
356,361,68.4999
356,366,71.6758
356,371,70.8112
356,376,73.6237
356,381,74.9952
356,386,76.9679
356,391,81.8953
356,396,76.7857
356,401,76.9011
356,406,74.7597
356,411,80.1124
356,416,83.3948
356,421,84.2815
356,426,81.3478
356,431,102.384
356,436,100.293
356,441,89.4839
356,446,91.064
356,451,90.8475
356,456,87.1112
356,461,90.6116
356,466,101.862
356,471,87.8162
356,476,94.0896
356,481,93.0654
356,486,94.7389
356,491,100.391
356,496,95.748
361,1,0.38756
361,6,1.13176
361,11,1.96734
361,16,2.9332
361,21,4.07212
361,26,5.06055
361,31,5.73501
361,36,6.7266
361,41,8.02573
361,46,7.83495
361,51,9.42927
361,56,11.3716
361,61,11.4628
361,66,12.1314
361,71,15.7729
361,76,13.494
361,81,14.9172
361,86,16.7609
361,91,18.1636
361,96,21.5766
361,101,20.9881
361,106,19.3012
361,111,23.7416
361,116,23.5705
361,121,22.7979
361,126,25.3754
361,131,27.4696
361,136,26.0138
361,141,28.3163
361,146,28.6193
361,151,35.1754
361,156,34.8076
361,161,34.6138
361,166,31.9195
361,171,36.7617
361,176,38.5589
361,181,33.5389
361,186,35.2157
361,191,40.2009
361,196,38.6148
361,201,43.2564
361,206,41.3418
361,211,47.8344
361,216,58.7959
361,221,48.7324
361,226,44.3264
361,231,53.3505
361,236,58.3002
361,241,51.2906
361,246,53.1181
361,251,60.7783
361,256,54.3222
361,261,56.0082
361,266,56.4281
361,271,59.2061
361,276,57.0697
361,281,61.5801
361,286,61.8564
361,291,56.3531
361,296,58.1264
361,301,59.6164
361,306,58.6065
361,311,63.0129
361,316,60.8536
361,321,69.7779
361,326,72.8051
361,331,71.3964
361,336,73.1613
361,341,64.5223
361,346,72.9055
361,351,73.2654
361,356,80.8385
361,361,85.9021
361,366,82.6004
361,371,76.1036
361,376,80.7619
361,381,76.0178
361,386,80.4347
361,391,81.8313
361,396,73.7886
361,401,87.3153
361,406,88.6152
361,411,87.3042
361,416,83.8789
361,421,102.204
361,426,87.4375
361,431,88.9962
361,436,96.6673
361,441,104.194
361,446,92.5616
361,451,86.9815
361,456,95.1112
361,461,96.1131
361,466,96.7394
361,471,95.735
361,476,100.509
361,481,99.9606
361,486,105.372
361,491,105.641
361,496,96.449
366,1,0.430084
366,6,1.42685
366,11,1.96822
366,16,4.63462
366,21,4.20872
366,26,5.76653
366,31,5.24261
366,36,6.62155
366,41,7.05346
366,46,9.80801
366,51,10.176
366,56,11.5817
366,61,11.1446
366,66,16.585
366,71,15.064
366,76,13.8061
366,81,16.7408
366,86,16.7363
366,91,19.2864
366,96,17.7308
366,101,18.2408
366,106,23.1233
366,111,23.6572
366,116,22.5205
366,121,25.6705
366,126,26.9689
366,131,29.1142
366,136,33.1185
366,141,28.2951
366,146,32.3824
366,151,29.0545
366,156,33.7016
366,161,32.1563
366,166,32.5231
366,171,36.8506
366,176,37.5582
366,181,38.9945
366,186,40.7763
366,191,39.5002
366,196,40.4028
366,201,41.6333
366,206,40.5575
366,211,43.6912
366,216,41.8749
366,221,45.9843
366,226,46.5317
366,231,45.8945
366,236,46.2557
366,241,50.5283
366,246,47.0437
366,251,53.2154
366,256,56.1877
366,261,56.2237
366,266,61.5658
366,271,61.5177
366,276,57.7753
366,281,66.7463
366,286,57.9101
366,291,61.2624
366,296,62.3339
366,301,65.7192
366,306,65.7885
366,311,62.4143
366,316,63.6197
366,321,68.9173
366,326,68.3395
366,331,66.0833
366,336,63.5719
366,341,69.177
366,346,70.4029
366,351,75.5315
366,356,79.866
366,361,76.7398
366,366,77.2412
366,371,76.5757
366,376,79.2664
366,381,84.0311
366,386,80.4693
366,391,89.8086
366,396,85.2079
366,401,77.852
366,406,79.5218
366,411,80.6851
366,416,82.7628
366,421,87.2563
366,426,88.6556
366,431,88.0939
366,436,90.3582
366,441,93.8524
366,446,94.9826
366,451,109.39
366,456,98.5074
366,461,90.9185
366,466,99.3133
366,471,98.863
366,476,92.1581
366,481,96.3247
366,486,94.1888
366,491,100.024
366,496,110.009
371,1,0.593443
371,6,1.84699
371,11,1.99106
371,16,2.44056
371,21,3.9767
371,26,4.89395
371,31,6.53047
371,36,6.9509
371,41,7.13977
371,46,10.6908
371,51,10.3668
371,56,15.6556
371,61,11.6126
371,66,13.0589
371,71,13.907
371,76,17.3391
371,81,16.4998
371,86,17.0717
371,91,16.7471
371,96,18.8553
371,101,22.1416
371,106,20.6747
371,111,20.2017
371,116,23.1834
371,121,30.4307
371,126,28.7811
371,131,25.1465
371,136,28.6233
371,141,27.2443
371,146,27.6389
371,151,29.7765
371,156,31.1077
371,161,32.7971
371,166,35.1043
371,171,34.4887
371,176,34.8765
371,181,39.6796
371,186,40.8509
371,191,43.789
371,196,37.1633
371,201,43.3275
371,206,42.8398
371,211,46.8848
371,216,42.3301
371,221,52.4342
371,226,49.6034
371,231,64.0082
371,236,50.4277
371,241,55.1992
371,246,59.5253
371,251,51.5404
371,256,48.0984
371,261,51.816
371,266,52.0286
371,271,53.5256
371,276,54.7496
371,281,53.7148
371,286,61.7323
371,291,59.1846
371,296,56.3258
371,301,60.7093
371,306,69.2251
371,311,62.7153
371,316,63.388
371,321,63.152
371,326,63.1691
371,331,64.3797
371,336,79.9434
371,341,135.499
371,346,102.68
371,351,116.514
371,356,85.7507
371,361,73.05
371,366,111.725
371,371,78.0639
371,376,89.8724
371,381,76.6603
371,386,76.7709
371,391,76.3621
371,396,76.8156
371,401,78.0535
371,406,84.8594
371,411,82.1604
371,416,98.6407
371,421,81.075
371,426,89.077
371,431,119.285
371,436,105.942
371,441,137.427
371,446,96.2038
371,451,97.764
371,456,107.236
371,461,88.8717
371,466,94.3534
371,471,93.4481
371,476,92.4918
371,481,95.9694
371,486,101.466
371,491,120.567
371,496,107.151
376,1,0.486159
376,6,1.27832
376,11,2.29264
376,16,2.95116
376,21,4.41692
376,26,5.52036
376,31,7.08369
376,36,6.41238
376,41,9.60851
376,46,11.0223
376,51,12.8359
376,56,15.9832
376,61,14.5985
376,66,14.0485
376,71,16.0734
376,76,21.2734
376,81,28.488
376,86,23.8443
376,91,19.4799
376,96,19.8355
376,101,20.0124
376,106,23.1838
376,111,31.6811
376,116,27.3417
376,121,25.1936
376,126,27.4407
376,131,27.6608
376,136,35.4683
376,141,53.7525
376,146,48.1397
376,151,34.4045
376,156,32.9196
376,161,41.9829
376,166,44.4428
376,171,43.0493
376,176,38.0998
376,181,42.93
376,186,48.49
376,191,40.2033
376,196,42.0968
376,201,47.4443
376,206,41.406
376,211,51.1021
376,216,48.0765
376,221,46.1357
376,226,48.7971
376,231,49.495
376,236,57.7068
376,241,53.0606
376,246,54.4819
376,251,56.7267
376,256,50.4088
376,261,58.3448
376,266,54.4888
376,271,58.7882
376,276,54.5171
376,281,61.5709
376,286,60.1609
376,291,63.8078
376,296,63.6574
376,301,63.141
376,306,65.1182
376,311,64.4393
376,316,66.2868
376,321,66.8109
376,326,70.2582
376,331,71.275
376,336,68.6386
376,341,69.9815
376,346,75.6279
376,351,74.7687
376,356,78.124
376,361,76.9228
376,366,76.2042
376,371,85.1598
376,376,92.6651
376,381,102.64
376,386,105.596
376,391,102.13
376,396,94.1974
376,401,82.2043
376,406,91.0594
376,411,91.1193
376,416,86.9602
376,421,87.6068
376,426,106.664
376,431,149.155
376,436,131.259
376,441,108.929
376,446,104.534
376,451,111.402
376,456,115.635
376,461,97.2054
376,466,108.504
376,471,152.67
376,476,112.949
376,481,124.938
376,486,108.383
376,491,104.062
376,496,132.198
381,1,0.706772
381,6,1.46757
381,11,2.158
381,16,3.25287
381,21,3.54692
381,26,8.62683
381,31,11.3376
381,36,11.1964
381,41,9.57971
381,46,8.95834
381,51,12.6943
381,56,14.0625
381,61,14.2895
381,66,14.1492
381,71,19.8307
381,76,25.4203
381,81,18.6437
381,86,23.0406
381,91,18.4476
381,96,22.7965
381,101,20.3656
381,106,23.0691
381,111,25.1047
381,116,24.7196
381,121,23.1191
381,126,24.772
381,131,25.4398
381,136,29.6341
381,141,32.0069
381,146,28.8163
381,151,34.2291
381,156,31.0196
381,161,33.2149
381,166,33.2072
381,171,34.7125
381,176,37.5109
381,181,41.5485
381,186,42.0715
381,191,40.3075
381,196,41.9377
381,201,62.058
381,206,44.1662
381,211,54.9584
381,216,51.2454
381,221,49.7416
381,226,51.4114
381,231,50.1192
381,236,56.6316
381,241,60.4675
381,246,52.1424
381,251,57.682
381,256,55.4376
381,261,62.8962
381,266,66.3744
381,271,59.8216
381,276,64.4875
381,281,69.0865
381,286,63.8273
381,291,64.9323
381,296,76.6859
381,301,75.5109
381,306,71.5392
381,311,68.1569
381,316,69.6534
381,321,69.0964
381,326,81.3884
381,331,77.8163
381,336,78.8029
381,341,77.8924
381,346,85.8955
381,351,80.1801
381,356,82.449
381,361,81.4361
381,366,86.43
381,371,78.184
381,376,85.9098
381,381,84.1665
381,386,82.8371
381,391,89.3333
381,396,82.609
381,401,87.4608
381,406,89.0441
381,411,87.8161
381,416,116.444
381,421,111.43
381,426,102.352
381,431,90.6282
381,436,96.2361
381,441,96.7763
381,446,91.5663
381,451,99.387
381,456,103.027
381,461,120.886
381,466,112.748
381,471,97.4383
381,476,94.8441
381,481,105.45
381,486,116.142
381,491,186.507
381,496,129.819
386,1,0.617968
386,6,1.48151
386,11,4.53723
386,16,5.40642
386,21,6.40927
386,26,5.57038
386,31,7.16718
386,36,7.81449
386,41,9.14989
386,46,8.98123
386,51,10.8629
386,56,12.3423
386,61,11.8004
386,66,16.7619
386,71,22.2811
386,76,20.4819
386,81,20.9654
386,86,17.0264
386,91,17.5552
386,96,19.542
386,101,21.6156
386,106,23.4875
386,111,22.4824
386,116,24.0629
386,121,26.054
386,126,26.867
386,131,26.59
386,136,29.648
386,141,29.7918
386,146,29.9026
386,151,33.4004
386,156,32.5726
386,161,32.9527
386,166,35.0406
386,171,37.2112
386,176,37.2693
386,181,45.2927
386,186,37.295
386,191,59.9004
386,196,49.5644
386,201,45.5234
386,206,62.6494
386,211,71.8821
386,216,50.3076
386,221,46.7486
386,226,59.7855
386,231,55.0516
386,236,67.0817
386,241,50.1297
386,246,63.0948
386,251,56.5116
386,256,63.816
386,261,61.8432
386,266,56.558
386,271,59.9537
386,276,81.8265
386,281,71.9315
386,286,61.7455
386,291,73.2307
386,296,61.2914
386,301,62.5766
386,306,94.3373
386,311,89.3322
386,316,72.6119
386,321,82.3021
386,326,92.3328
386,331,70.2427
386,336,114.641
386,341,95.1426
386,346,102.791
386,351,106.611
386,356,84.013
386,361,79.9149
386,366,81.6941
386,371,85.5465
386,376,88.1363
386,381,83.8808
386,386,81.7703
386,391,94.8696
386,396,88.4151
386,401,92.0665
386,406,93.6996
386,411,89.5665
386,416,98.0763
386,421,104.734
386,426,105.414
386,431,96.4019
386,436,94.0447
386,441,105.408
386,446,106.068
386,451,104.004
386,456,109.682
386,461,107.904
386,466,105.502
386,471,109.358
386,476,103.516
386,481,105.051
386,486,103.776
386,491,109.027
386,496,105.737
391,1,0.791025
391,6,1.55572
391,11,2.2984
391,16,3.1378
391,21,4.59633
391,26,5.23734
391,31,6.95879
391,36,8.24272
391,41,9.04144
391,46,10.0835
391,51,11.0169
391,56,14.1514
391,61,15.9297
391,66,25.0696
391,71,21.6873
391,76,21.3141
391,81,17.5857
391,86,18.8448
391,91,30.1503
391,96,43.1127
391,101,25.8078
391,106,23.2367
391,111,23.8886
391,116,30.1268
