n,V,resultado,tiempo (fuerzabruta)
8,90,-1,1.31158
8,90,-1,2.62482
8,90,-1,1.06472
8,90,-1,1.06003
8,90,-1,1.06178
8,90,-1,1.26687
8,90,-1,1.06837
8,90,-1,1.15587
8,90,-1,1.42995
8,90,-1,5.36642
8,90,-1,1.06263
8,90,-1,3.25358
8,90,-1,1.05975
8,100,-1,1.12024
8,100,-1,1.13048
8,100,-1,2.07332
8,100,-1,1.05267
8,100,-1,1.38181
8,100,-1,1.06304
8,100,-1,2.23774
8,100,-1,1.18717
8,100,-1,1.21718
8,100,-1,1.06329
8,100,-1,2.24391
8,100,-1,1.06074
8,100,-1,1.13994
8,100,-1,1.06142
8,100,-1,1.51955
8,100,-1,2.26851
8,100,-1,1.06102
8,100,-1,1.06228
8,100,-1,1.05798
8,100,-1,1.51676
8,110,-1,2.10445
8,110,-1,1.16049
8,110,-1,4.0914
8,110,-1,1.06725
8,110,-1,4.11909
8,110,-1,1.06439
8,110,-1,3.10374
8,110,-1,1.05044
8,110,-1,1.06215
8,110,-1,1.13043
8,110,-1,1.05764
8,110,-1,1.14507
8,110,-1,1.06018
8,110,-1,1.06552
8,110,-1,1.16751
8,110,-1,1.06258
8,110,-1,1.06414
8,110,-1,1.16624
8,110,-1,4.01523
8,110,-1,1.05627
8,120,3,1.06144
8,120,3,1.06097
8,120,3,1.05254
8,120,3,1.11424
8,120,3,1.1021
8,120,3,1.23079
8,120,3,1.06261
8,120,3,1.06334
8,120,3,1.13256
8,120,3,1.3855
8,120,3,1.46786
8,120,3,2.03539
8,120,3,4.06028
8,120,3,1.16776
8,120,3,1.15662
8,120,3,1.15092
8,120,3,2.73707
8,120,3,5.75091
8,120,3,1.3188
8,120,3,1.39733
8,130,2,1.19252
8,130,2,1.05259
8,130,2,1.44002
8,130,2,1.23432
8,130,2,2.27699
8,130,2,2.70249
8,130,2,1.05605
8,130,2,3.13519
8,130,2,1.05454
8,130,2,1.39447
8,130,2,2.92081
8,130,2,1.12426
8,130,2,1.15521
8,130,2,1.06192
8,130,2,1.12508
8,130,2,2.1345
8,130,2,1.05907
8,130,2,1.06447
8,130,2,1.06297
8,130,2,1.06558
8,140,2,3.61708
8,140,2,1.06598
8,140,2,1.06465
8,140,2,1.07074
8,140,2,2.44238
8,140,2,1.2423
8,140,2,1.05635
8,140,2,1.16218
8,140,2,1.06364
8,140,2,1.06038
8,140,2,1.19929
8,140,2,1.05756
8,140,2,3.09837
8,140,2,1.31707
8,140,2,1.05559
8,140,2,1.05578
8,140,2,1.06513
8,140,2,1.06017
8,140,2,1.05505
8,140,2,1.08285
8,150,-1,1.06217
8,150,-1,1.20301
8,150,-1,1.05469
8,150,-1,2.23059
8,150,-1,2.67227
8,150,-1,1.11866
8,150,-1,2.00178
8,150,-1,1.17101
8,150,-1,3.01346
8,150,-1,1.05502
8,150,-1,1.06329
8,150,-1,1.13182
8,150,-1,1.14648
8,150,-1,1.05973
8,150,-1,2.00613
8,150,-1,1.06044
8,150,-1,1.12377
8,150,-1,1.0911
8,150,-1,1.06375
8,150,-1,1.13052
8,160,-1,3.11891
8,160,-1,1.12682
8,160,-1,1.06195
8,160,-1,1.0613
8,160,-1,1.10279
8,160,-1,1.05383
8,160,-1,1.05467
8,160,-1,1.05962
8,160,-1,1.08251
8,160,-1,1.15382
8,160,-1,1.43134
8,160,-1,1.11532
8,160,-1,1.38152
8,160,-1,1.09284
8,160,-1,1.05784
8,160,-1,1.0594
8,160,-1,1.05356
8,160,-1,1.06172
8,160,-1,2.75302
8,160,-1,1.0631
8,170,2,1.22264
8,170,2,1.06539
8,170,2,2.98307
8,170,2,1.06562
8,170,2,1.20835
8,170,2,1.16504
8,170,2,2.00966
8,170,2,1.09901
8,170,2,1.05647
8,170,2,1.19492
8,170,2,1.06274
8,170,2,1.31421
8,170,2,3.88603
8,170,2,1.21174
8,170,2,5.76643
8,170,2,1.13534
8,170,2,1.06528
8,170,2,1.05767
8,170,2,1.06071
8,170,2,2.36005
8,180,2,1.42924
8,180,2,1.06209
8,180,2,1.06429
8,180,2,3.90395
8,180,2,1.06777
8,180,2,1.06295
8,180,2,1.08877
8,180,2,1.0633
8,180,2,1.06532
8,180,2,4.23746
8,180,2,1.06287
8,180,2,1.05258
8,180,2,1.05737
8,180,2,1.06193
8,180,2,1.06347
8,180,2,1.13588
8,180,2,1.06366
8,180,2,1.05488
8,180,2,2.39793
8,180,2,1.06427
8,190,-1,2.19131
8,190,-1,1.12182
8,190,-1,1.06263
8,190,-1,1.12974
8,190,-1,1.06259
8,190,-1,1.06564
8,190,-1,1.05995
8,190,-1,1.89182
8,190,-1,1.57418
8,190,-1,1.3756
8,190,-1,6.9716
8,190,-1,1.05684
8,190,-1,4.87608
8,190,-1,1.062
8,190,-1,1.51016
8,190,-1,1.06427
8,190,-1,1.05219
8,190,-1,1.05873
8,190,-1,1.43505
8,190,-1,1.14624
8,200,5,1.06394
8,200,5,1.5001
8,200,5,1.36959
8,200,5,1.05322
8,200,5,1.20572
8,200,5,2.12146
8,200,5,1.42681
8,200,5,1.22195
8,200,5,1.12936
8,200,5,4.68505
8,200,5,1.05788
8,200,5,1.70329
8,200,5,6.32268
8,200,5,1.0533
8,200,5,1.05754
8,200,5,1.06483
8,200,5,1.11367
8,200,5,2.63709
8,200,5,4.53642
8,200,5,1.10398
9,0,0,5.03669
9,0,0,4.01709
9,0,0,2.27426
9,0,0,2.31919
9,0,0,2.48111
9,0,0,3.84291
9,0,0,2.44116
9,0,0,2.73087
9,0,0,2.26516
9,0,0,3.33683
9,0,0,2.26032
9,0,0,3.42866
9,0,0,2.83088
9,0,0,2.34678
9,0,0,2.39385
9,0,0,8.25365
9,0,0,2.25829
9,0,0,2.66823
9,0,0,2.33556
9,0,0,3.80522
9,10,1,2.38046
9,10,1,2.60723
9,10,1,2.28396
9,10,1,2.25931
9,10,1,2.56597
9,10,1,2.2519
9,10,1,4.79153
9,10,1,2.31019
9,10,1,3.42251
9,10,1,2.26239
9,10,1,7.16473
9,10,1,2.24807
9,10,1,2.61878
9,10,1,2.62926
9,10,1,5.46244
9,10,1,3.04645
9,10,1,5.30107
9,10,1,2.30686
9,10,1,2.6133
9,10,1,4.60809
9,20,2,2.95251
9,20,2,4.56326
9,20,2,4.24477
9,20,2,6.32609
9,20,2,4.00317
9,20,2,2.35149
9,20,2,5.53167
9,20,2,2.73556
9,20,2,3.70836
9,20,2,2.25875
9,20,2,2.39
9,20,2,3.3403
9,20,2,2.32834
9,20,2,4.80433
9,20,2,2.44775
9,20,2,2.32881
9,20,2,7.34089
9,20,2,2.24949
9,20,2,2.37201
9,20,2,2.34659
9,30,2,2.40149
9,30,2,3.9923
9,30,2,2.64238
9,30,2,2.583
9,30,2,2.25439
9,30,2,3.66178
9,30,2,2.46163
9,30,2,2.51902
9,30,2,2.37041
9,30,2,5.45678
9,30,2,2.2577
9,30,2,2.38876
9,30,2,7.44505
9,30,2,6.55856
9,30,2,8.01106
9,30,2,2.25511
9,30,2,2.62845
9,30,2,2.25122
9,30,2,2.35166
9,30,2,2.5998
9,40,2,2.33116
9,40,2,5.69092
9,40,2,2.28943
9,40,2,2.25257
9,40,2,2.25606
9,40,2,2.57319
9,40,2,2.32423
9,40,2,2.69211
9,40,2,2.36729
9,40,2,2.29525
9,40,2,5.60123
9,40,2,2.25309
9,40,2,2.29131
9,40,2,2.29155
9,40,2,2.91446
9,40,2,3.32818
9,40,2,5.98888
9,40,2,2.33478
9,40,2,2.24862
9,40,2,2.55894
9,50,2,2.69113
9,50,2,2.25806
9,50,2,2.29191
9,50,2,2.49159
9,50,2,5.02099
9,50,2,2.83256
9,50,2,2.25016
9,50,2,2.5096
9,50,2,3.99833
9,50,2,4.00765
9,50,2,3.8968
9,50,2,4.05328
9,50,2,2.34321
9,50,2,4.09754
9,50,2,3.58746
9,50,2,4.5006
9,50,2,2.70672
9,50,2,3.968
9,50,2,2.32476
9,50,2,2.41668
9,60,-1,2.62975
9,60,-1,4.24186
9,60,-1,3.97433
9,60,-1,2.38254
9,60,-1,3.23984
9,60,-1,2.31922
9,60,-1,4.00238
9,60,-1,2.35379
9,60,-1,4.83857
9,60,-1,4.00679
9,60,-1,2.27716
9,60,-1,2.36485
9,60,-1,2.56654
9,60,-1,5.65267
9,60,-1,2.28479
9,60,-1,7.32371
9,60,-1,4.38132
9,60,-1,2.25917
9,60,-1,5.56046
9,60,-1,4.96662
9,70,2,5.15738
9,70,2,3.99521
9,70,2,3.28853
9,70,2,3.45018
9,70,2,5.03323
9,70,2,3.55232
9,70,2,2.43251
9,70,2,2.25159
9,70,2,3.18479
9,70,2,2.29992
9,70,2,5.61658
9,70,2,2.25507
9,70,2,3.83234
9,70,2,3.2404
9,70,2,4.42518
9,70,2,2.98557
9,70,2,2.31481
9,70,2,3.03421
9,70,2,3.79504
9,70,2,2.28332
9,80,3,2.25776
9,80,3,2.35288
9,80,3,2.29045
9,80,3,4.95842
9,80,3,2.24839
9,80,3,6.78518
9,80,3,2.59901
9,80,3,2.25432
9,80,3,2.44471
9,80,3,6.72428
9,80,3,2.25755
9,80,3,2.25456
9,80,3,3.93868
9,80,3,4.96319
9,80,3,2.3053
9,80,3,3.43964
9,80,3,2.25514
9,80,3,7.03775
9,80,3,2.39145
9,80,3,2.25234
9,90,2,2.57065
9,90,2,2.32793
9,90,2,2.31285
9,90,2,4.64123
9,90,2,2.33351
9,90,2,4.59834
9,90,2,2.83377
9,90,2,2.40503
9,90,2,2.34561
9,90,2,4.28487
9,90,2,5.23986
9,90,2,4.0107
9,90,2,2.63533
9,90,2,3.45268
9,90,2,2.46825
9,90,2,2.32876
9,90,2,5.78462
9,90,2,4.13277
9,90,2,2.3235
9,90,2,2.51952
9,100,-1,2.5701
9,100,-1,2.67243
9,100,-1,2.36434
9,100,-1,3.61363
9,100,-1,3.30262
9,100,-1,2.3165
9,100,-1,3.1979
9,100,-1,3.88689
9,100,-1,6.67141
9,100,-1,6.34412
9,100,-1,2.25564
9,100,-1,6.11759
9,100,-1,4.55072
9,100,-1,3.2055
9,100,-1,3.97636
9,100,-1,4.01291
9,100,-1,4.57706
9,100,-1,3.89641
9,100,-1,2.39946
9,100,-1,7.04848
9,110,2,2.25155
9,110,2,2.33285
9,110,2,3.19743
9,110,2,2.43425
9,110,2,3.8469
9,110,2,2.43631
9,110,2,2.35053
9,110,2,7.69191
9,110,2,2.29859
9,110,2,2.5512
9,110,2,3.35975
9,110,2,6.51903
9,110,2,3.87237
9,110,2,2.67688
9,110,2,2.44493
9,110,2,2.5217
9,110,2,2.43481
9,110,2,2.6167
9,110,2,5.15677
9,110,2,2.32691
9,120,-1,2.77089
9,120,-1,7.71723
9,120,-1,4.01396
9,120,-1,2.24871
9,120,-1,5.3139
9,120,-1,2.36581
9,120,-1,4.00781
9,120,-1,2.38066
9,120,-1,4.97156
9,120,-1,2.30611
9,120,-1,5.52704
9,120,-1,3.11425
9,120,-1,2.29324
9,120,-1,2.24846
9,120,-1,4.15097
9,120,-1,2.24741
9,120,-1,3.23583
9,120,-1,6.84582
9,120,-1,2.32269
9,120,-1,2.25644
9,130,-1,2.25301
9,130,-1,2.24855
9,130,-1,5.13167
9,130,-1,14.5946
9,130,-1,2.82395
9,130,-1,3.78031
9,130,-1,3.78404
9,130,-1,2.62854
9,130,-1,2.43408
9,130,-1,2.28791
9,130,-1,2.25766
9,130,-1,2.59254
9,130,-1,2.31862
9,130,-1,2.25655
9,130,-1,4.66786
9,130,-1,4.53282
9,130,-1,3.30324
9,130,-1,3.80944
9,130,-1,2.33854
9,130,-1,2.99341
9,140,-1,2.32329
9,140,-1,2.75993
9,140,-1,2.89585
9,140,-1,2.3148
9,140,-1,2.31605
9,140,-1,2.38329
9,140,-1,5.17393
9,140,-1,2.68192
9,140,-1,2.49101
9,140,-1,2.36479
9,140,-1,2.35859
9,140,-1,2.43335
9,140,-1,2.28061
9,140,-1,9.63471
9,140,-1,2.25187
9,140,-1,2.32377
9,140,-1,2.25739
9,140,-1,10.2761
9,140,-1,2.30565
9,140,-1,2.31881
9,150,3,2.67227
9,150,3,4.02081
9,150,3,3.70444
9,150,3,3.29857
9,150,3,2.3157
9,150,3,2.24851
9,150,3,5.70778
9,150,3,2.25257
9,150,3,2.25214
9,150,3,2.4273
9,150,3,2.64622
9,150,3,6.23409
9,150,3,12.2151
9,150,3,2.80663
9,150,3,2.29256
9,150,3,5.1972
9,150,3,3.69098
9,150,3,3.94859
9,150,3,4.6664
9,150,3,2.30714
9,160,3,3.73339
9,160,3,2.49287
9,160,3,2.34571
9,160,3,2.25926
9,160,3,2.29027
9,160,3,2.585
9,160,3,6.58152
9,160,3,2.51886
9,160,3,3.46044
9,160,3,4.17162
9,160,3,7.86643
9,160,3,4.36916
9,160,3,2.2546
9,160,3,2.24775
9,160,3,3.71305
9,160,3,2.59463
9,160,3,2.45762
9,160,3,2.32811
9,160,3,2.25399
9,160,3,6.46891
9,170,3,3.8898
9,170,3,2.27561
9,170,3,7.01878
9,170,3,3.43449
9,170,3,2.26707
9,170,3,2.30449
9,170,3,2.63216
9,170,3,2.36738
9,170,3,3.65438
9,170,3,2.25264
9,170,3,2.35204
9,170,3,2.82392
9,170,3,2.64845
9,170,3,2.68706
9,170,3,2.31533
9,170,3,3.40464
9,170,3,7.10581
9,170,3,4.27292
9,170,3,8.67535
9,170,3,2.29632
9,180,2,2.25244
9,180,2,13.2911
9,180,2,3.77182
9,180,2,2.31312
9,180,2,2.32591
9,180,2,7.6449
9,180,2,2.293
9,180,2,2.32224
9,180,2,2.28811
9,180,2,2.2862
9,180,2,2.30696
9,180,2,2.25226
9,180,2,2.62623
9,180,2,2.29574
9,180,2,3.38757
9,180,2,2.25294
9,180,2,2.74351
9,180,2,2.30277
9,180,2,2.25276
9,180,2,2.26419
9,190,-1,2.30449
9,190,-1,2.33798
9,190,-1,2.32304
9,190,-1,2.26116
9,190,-1,2.31429
9,190,-1,2.40026
9,190,-1,2.67477
9,190,-1,4.39687
9,190,-1,5.61459
9,190,-1,2.72633
9,190,-1,2.30309
9,190,-1,2.25434
9,190,-1,2.38389
9,190,-1,2.24847
9,190,-1,2.28334
9,190,-1,2.30221
9,190,-1,4.96724
9,190,-1,2.2546
9,190,-1,5.67928
9,190,-1,4.04008
9,200,-1,3.51824
9,200,-1,3.04435
9,200,-1,2.36203
9,200,-1,2.25194
9,200,-1,6.02916
9,200,-1,5.30208
9,200,-1,2.2439
9,200,-1,2.29513
9,200,-1,4.05955
9,200,-1,3.59672
9,200,-1,2.40503
9,200,-1,2.44391
9,200,-1,7.69095
9,200,-1,6.84611
9,200,-1,2.60344
9,200,-1,3.77258
9,200,-1,2.25347
9,200,-1,3.46221
9,200,-1,2.5793
9,200,-1,2.25801
10,0,0,5.16599
10,0,0,11.486
10,0,0,15.6151
10,0,0,9.78336
10,0,0,9.18631
10,0,0,5.81343
10,0,0,5.03932
10,0,0,9.11246
10,0,0,5.5463
10,0,0,4.8262
10,0,0,6.38808
10,0,0,10.0076
10,0,0,8.05403
10,0,0,5.2174
10,0,0,6.37483
10,0,0,6.31916
10,0,0,6.27945
10,0,0,4.82193
10,0,0,5.95012
10,0,0,4.86147
10,10,2,6.59757
10,10,2,5.17945
10,10,2,4.95049
10,10,2,7.51568
10,10,2,4.83927
10,10,2,4.98062
10,10,2,5.86088
10,10,2,12.2838
10,10,2,7.10563
10,10,2,5.28625
10,10,2,9.31883
10,10,2,8.26227
10,10,2,6.29433
10,10,2,6.63309
10,10,2,7.7491
10,10,2,16.6929
10,10,2,9.87573
10,10,2,5.00791
10,10,2,11.9101
10,10,2,7.6831
10,20,1,6.64026
10,20,1,9.73502
10,20,1,5.1144
10,20,1,4.83684
10,20,1,7.16957
10,20,1,8.29581
10,20,1,5.15997
10,20,1,8.32818
10,20,1,5.20008
10,20,1,5.25576
10,20,1,4.82554
10,20,1,12.2839
10,20,1,9.29026
10,20,1,6.69923
10,20,1,10.8979
10,20,1,6.41119
10,20,1,7.06711
10,20,1,5.95398
10,20,1,5.13592
10,20,1,4.82654
10,30,2,6.63651
10,30,2,5.18081
10,30,2,8.59373
10,30,2,11.3502
10,30,2,9.82788
10,30,2,6.74482
10,30,2,5.16691
10,30,2,9.71221
10,30,2,6.95955
10,30,2,8.88473
10,30,2,6.66442
10,30,2,7.78605
10,30,2,7.84281
10,30,2,8.86832
10,30,2,4.91007
10,30,2,4.93684
10,30,2,4.82352
10,30,2,4.95376
10,30,2,6.8144
10,30,2,7.56454
10,40,2,6.57718
10,40,2,5.92159
10,40,2,6.68315
10,40,2,7.74371
10,40,2,8.40226
10,40,2,4.80711
10,40,2,10.9077
10,40,2,5.11165
10,40,2,4.93039
10,40,2,11.5315
10,40,2,4.96354
10,40,2,6.3997
10,40,2,6.52537
10,40,2,6.40588
10,40,2,7.08548
10,40,2,4.91904
10,40,2,4.83735
10,40,2,5.32177
10,40,2,4.83392
10,40,2,9.82375
10,50,3,5.89177
10,50,3,4.95853
10,50,3,6.82721
10,50,3,4.85051
10,50,3,4.81646
10,50,3,7.95153
10,50,3,4.93192
10,50,3,6.22641
10,50,3,11.511
10,50,3,5.03589
10,50,3,5.32245
10,50,3,9.61509
10,50,3,5.30826
10,50,3,7.34407
10,50,3,5.14916
10,50,3,7.22483
10,50,3,11.8128
10,50,3,4.8493
10,50,3,6.41779
10,50,3,9.10669
10,60,2,8.26735
10,60,2,6.91425
10,60,2,6.37354
10,60,2,10.5394
10,60,2,4.86827
10,60,2,12.4463
10,60,2,5.3946
10,60,2,5.16329
10,60,2,5.88271
10,60,2,7.67959
10,60,2,7.11871
10,60,2,4.99593
10,60,2,5.11151
10,60,2,4.93991
10,60,2,5.90468
10,60,2,4.82773
10,60,2,4.82489
10,60,2,5.15069
10,60,2,4.82838
10,60,2,8.26848
10,70,2,5.73496
10,70,2,8.84337
10,70,2,7.7393
10,70,2,4.92063
10,70,2,7.83994
10,70,2,8.75505
10,70,2,4.81665
10,70,2,5.09088
10,70,2,5.30131
10,70,2,5.56346
10,70,2,4.84123
10,70,2,5.95762
10,70,2,6.69311
10,70,2,6.59084
10,70,2,4.83552
10,70,2,5.16838
10,70,2,7.84575
10,70,2,7.84456
10,70,2,4.83242
10,70,2,8.86509
10,80,2,9.7728
10,80,2,13.5586
10,80,2,6.58319
10,80,2,7.55492
10,80,2,9.99027
10,80,2,9.83191
10,80,2,10.9963
10,80,2,9.99474
10,80,2,7.01316
10,80,2,6.41174
10,80,2,7.30911
10,80,2,8.24163
10,80,2,5.43459
10,80,2,6.48225
10,80,2,8.82519
10,80,2,6.05879
10,80,2,7.39308
10,80,2,4.92917
10,80,2,8.07617
10,80,2,5.98452
10,90,3,6.53572
10,90,3,5.85527
10,90,3,6.94182
10,90,3,4.83175
10,90,3,6.61718
10,90,3,5.75051
10,90,3,5.17532
10,90,3,4.98282
10,90,3,12.1593
10,90,3,12.6885
10,90,3,16.2595
10,90,3,8.04653
10,90,3,5.12222
10,90,3,7.66232
10,90,3,12.5833
10,90,3,13.1104
10,90,3,5.64739
10,90,3,5.93866
10,90,3,5.01389
10,90,3,4.80918
10,100,-1,5.67084
10,100,-1,4.80665
10,100,-1,5.12983
10,100,-1,4.84383
10,100,-1,4.83922
10,100,-1,5.17921
10,100,-1,4.82575
10,100,-1,6.01077
10,100,-1,4.8152
10,100,-1,5.64817
10,100,-1,4.83273
10,100,-1,22.9788
10,100,-1,6.64678
10,100,-1,5.88973
10,100,-1,10.572
10,100,-1,4.89188
10,100,-1,5.96373
10,100,-1,4.84145
10,100,-1,5.05982
10,100,-1,6.19824
10,110,2,4.82346
10,110,2,5.70254
10,110,2,7.30121
10,110,2,4.90437
10,110,2,9.60304
10,110,2,5.93385
10,110,2,9.77511
10,110,2,10.7143
10,110,2,6.61267
10,110,2,5.90984
10,110,2,6.65794
10,110,2,6.95679
10,110,2,8.41679
10,110,2,9.46009
10,110,2,5.04496
10,110,2,4.92282
10,110,2,6.71282
10,110,2,7.79815
10,110,2,5.13635
10,110,2,5.1641
10,120,2,6.67252
10,120,2,8.98766
10,120,2,5.3517
10,120,2,5.34239
10,120,2,4.81857
10,120,2,4.81829
10,120,2,5.07696
10,120,2,5.10504
10,120,2,7.064
10,120,2,8.82848
10,120,2,8.49504
10,120,2,4.82695
10,120,2,4.8169
10,120,2,7.1697
10,120,2,5.54063
10,120,2,8.96847
10,120,2,7.10008
10,120,2,4.88803
10,120,2,8.28902
10,120,2,11.9642
10,130,2,8.71898
10,130,2,4.80808
10,130,2,5.5773
10,130,2,5.60321
10,130,2,8.20242
10,130,2,5.71503
10,130,2,9.88075
10,130,2,11.4494
10,130,2,5.27592
10,130,2,7.76677
10,130,2,4.89243
10,130,2,4.81144
10,130,2,5.77169
10,130,2,4.98379
10,130,2,7.49822
10,130,2,4.85134
10,130,2,4.81423
10,130,2,4.79078
10,130,2,11.8627
10,130,2,5.86513
10,140,3,8.77108
10,140,3,4.8806
10,140,3,4.82288
10,140,3,5.41685
10,140,3,10.8313
10,140,3,6.68908
10,140,3,5.51824
10,140,3,7.6649
10,140,3,10.9715
10,140,3,6.53402
10,140,3,5.52095
10,140,3,4.89394
10,140,3,4.94247
10,140,3,4.8425
10,140,3,6.51517
10,140,3,7.5885
10,140,3,5.2921
10,140,3,7.20997
10,140,3,6.40813
10,140,3,6.57142
10,150,3,6.80102
10,150,3,4.95734
10,150,3,5.07917
10,150,3,6.32012
10,150,3,6.51656
10,150,3,8.66383
10,150,3,6.61555
10,150,3,8.73132
10,150,3,5.9922
10,150,3,6.1523
10,150,3,7.2355
10,150,3,6.05685
10,150,3,6.5064
10,150,3,10.6324
10,150,3,5.43917
10,150,3,8.68966
10,150,3,7.46932
10,150,3,5.21992
10,150,3,5.00085
10,150,3,4.80527
10,160,1,7.33732
10,160,1,10.2996
10,160,1,6.54406
10,160,1,7.1318
10,160,1,4.85735
10,160,1,7.18285
10,160,1,4.8724
10,160,1,4.86702
10,160,1,15.2476
10,160,1,4.80438
10,160,1,4.8176
10,160,1,8.20589
10,160,1,6.94751
10,160,1,4.81813
10,160,1,6.78161
10,160,1,7.87531
10,160,1,4.83628
10,160,1,5.6073
10,160,1,4.94604
10,160,1,4.79364
10,170,-1,4.85573
10,170,-1,8.11481
10,170,-1,4.87192
10,170,-1,5.39955
10,170,-1,6.31345
10,170,-1,4.88123
10,170,-1,6.26466
10,170,-1,7.33467
10,170,-1,4.83384
10,170,-1,5.77621
10,170,-1,4.8384
10,170,-1,4.97313
10,170,-1,9.66073
10,170,-1,5.86406
10,170,-1,4.83179
10,170,-1,4.81404
10,170,-1,9.00789
10,170,-1,9.44102
10,170,-1,4.89388
10,170,-1,4.94756
10,180,-1,4.81386
10,180,-1,4.82041
10,180,-1,5.05164
10,180,-1,9.23265
10,180,-1,5.81492
10,180,-1,8.76809
10,180,-1,6.2545
10,180,-1,4.81993
10,180,-1,6.35084
10,180,-1,4.80808
10,180,-1,6.4388
10,180,-1,4.81501
10,180,-1,4.89075
10,180,-1,12.0301
10,180,-1,6.84259
10,180,-1,6.76728
10,180,-1,10.9672
10,180,-1,6.26283
10,180,-1,4.85933
10,180,-1,4.80023
10,190,3,5.15581
10,190,3,4.83958
10,190,3,6.80547
10,190,3,4.84138
10,190,3,4.8317
10,190,3,10.6259
10,190,3,4.80875
10,190,3,6.15101
10,190,3,10.5478
10,190,3,5.30033
10,190,3,5.56431
10,190,3,6.10034
10,190,3,4.8224
10,190,3,6.97328
10,190,3,10.9097
10,190,3,5.42441
10,190,3,5.6428
10,190,3,6.80026
10,190,3,4.88427
10,190,3,5.31644
10,200,-1,5.3495
10,200,-1,5.13986
10,200,-1,5.00722
10,200,-1,7.9578
10,200,-1,9.44138
10,200,-1,4.82414
10,200,-1,4.83044
10,200,-1,4.87493
10,200,-1,7.9348
10,200,-1,7.18435
10,200,-1,5.50096
10,200,-1,8.60291
10,200,-1,19.5912
10,200,-1,5.09933
10,200,-1,8.90647
10,200,-1,14.6424
10,200,-1,13.9009
10,200,-1,4.87698
10,200,-1,4.81824
10,200,-1,8.11491
11,0,0,16.9333
11,0,0,16.171
11,0,0,21.1379
11,0,0,10.3096
11,0,0,13.6537
11,0,0,10.3604
11,0,0,21.4629
11,0,0,12.4441
11,0,0,12.2707
11,0,0,11.1344
11,0,0,10.3484
11,0,0,11.5614
11,0,0,13.798
11,0,0,11.8984
11,0,0,11.0388
11,0,0,14.2322
11,0,0,14.997
11,0,0,12.0297
11,0,0,15.759
11,0,0,15.2714
11,10,1,14.1483
11,10,1,12.76
11,10,1,12.0908
11,10,1,11.4819
11,10,1,13.0487
11,10,1,11.5601
11,10,1,16.3526
11,10,1,11.3486
11,10,1,17.5648
11,10,1,19.1309
11,10,1,21.8891
11,10,1,11.3296
11,10,1,11.3593
11,10,1,10.3647
11,10,1,37.2136
11,10,1,16.893
11,10,1,14.2429
11,10,1,11.4311
11,10,1,12.2748
11,10,1,10.5306
11,20,2,13.0326
11,20,2,13.4103
11,20,2,15.5443
11,20,2,14.6271
11,20,2,16.6864
11,20,2,11.8607
11,20,2,15.6418
11,20,2,13.9714
11,20,2,14.9401
11,20,2,20.8995
11,20,2,12.4317
11,20,2,15.9411
11,20,2,14.6431
11,20,2,23.3029
11,20,2,12.416
11,20,2,23.5301
11,20,2,23.0084
11,20,2,14.4777
11,20,2,17.3284
11,20,2,18.0892
11,30,1,12.1028
11,30,1,13.7266
11,30,1,14.7059
11,30,1,18.2066
11,30,1,35.5141
11,30,1,16.9766
11,30,1,14.06
11,30,1,16.6254
11,30,1,16.5424
11,30,1,13.5815
11,30,1,23.643
11,30,1,10.1855
11,30,1,11.387
11,30,1,14.6307
11,30,1,18.3052
11,30,1,14.2794
11,30,1,31.2519
11,30,1,15.7149
11,30,1,12.2867
11,30,1,12.3091
11,40,1,14.8237
11,40,1,12.6795
11,40,1,19.9197
11,40,1,10.5558
11,40,1,10.4456
11,40,1,18.1866
11,40,1,22.4555
11,40,1,16.8976
11,40,1,13.2669
11,40,1,13.1142
11,40,1,17.4404
11,40,1,15.2795
11,40,1,13.7595
11,40,1,12.8976
11,40,1,13.6693
11,40,1,13.9904
11,40,1,13.5559
11,40,1,14.0363
11,40,1,13.4013
11,40,1,12.4212
11,50,2,16.843
11,50,2,14.8834
11,50,2,10.8743
11,50,2,17.442
11,50,2,12.3716
11,50,2,10.4684
11,50,2,11.2302
11,50,2,12.6949
11,50,2,11.7345
11,50,2,13.6492
11,50,2,15.2962
11,50,2,15.0035
11,50,2,17.227
11,50,2,17.1533
11,50,2,10.9314
11,50,2,15.4534
11,50,2,10.3942
11,50,2,13.481
11,50,2,44.7975
11,50,2,10.7656
11,60,2,13.5469
11,60,2,14.6878
11,60,2,19.6642
11,60,2,10.5965
11,60,2,12.9878
11,60,2,10.1558
11,60,2,15.1997
11,60,2,10.238
11,60,2,14.4288
11,60,2,12.2944
11,60,2,17.238
11,60,2,15.3495
11,60,2,10.6058
11,60,2,12.4736
11,60,2,10.4135
11,60,2,12.3602
11,60,2,11.8344
11,60,2,12.3173
11,60,2,10.5146
11,60,2,13.8655
11,70,-1,12.7404
11,70,-1,22.4585
11,70,-1,17.3664
11,70,-1,17.2786
11,70,-1,21.4278
11,70,-1,15.2653
11,70,-1,13.1295
11,70,-1,10.2109
11,70,-1,11.7723
11,70,-1,15.1604
11,70,-1,14.6632
11,70,-1,17.8135
11,70,-1,14.8685
11,70,-1,10.4839
11,70,-1,12.248
11,70,-1,18.0706
11,70,-1,19.2369
11,70,-1,10.792
11,70,-1,23.4478
11,70,-1,10.2327
11,80,1,14.2871
11,80,1,14.9641
11,80,1,11.2701
11,80,1,10.6222
11,80,1,12.7445
11,80,1,12.6942
11,80,1,12.9445
11,80,1,10.1732
