n,V,resultado,tiempo (backtracking)
8,100,2,1.02445
8,100,2,0.93454
8,100,2,0.922078
8,100,2,0.930178
8,100,2,0.982078
8,100,2,0.92939
8,100,2,0.920678
8,100,2,0.924902
8,100,2,4.89284
8,100,2,2.71642
8,100,2,0.935491
8,100,2,0.923728
8,100,2,0.92619
8,100,2,0.92654
8,100,2,0.991653
8,100,2,0.922703
8,100,2,0.92559
8,100,2,0.91954
8,110,2,1.86398
8,110,2,1.0012
8,110,2,1.93469
8,110,2,0.92564
8,110,2,0.93094
8,110,2,0.964316
8,110,2,1.47451
8,110,2,0.93049
8,110,2,0.932265
8,110,2,2.08015
8,110,2,0.995341
8,110,2,1.25031
8,110,2,0.925728
8,110,2,0.931778
8,110,2,3.25323
8,110,2,3.57274
8,110,2,0.929528
8,110,2,1.51975
8,110,2,0.969366
8,110,2,0.972453
8,120,2,0.93309
8,120,2,0.934503
8,120,2,1.25123
8,120,2,1.25423
8,120,2,3.47293
8,120,2,1.08891
8,120,2,0.937403
8,120,2,1.27786
8,120,2,1.21393
8,120,2,1.28193
8,120,2,1.1059
8,120,2,0.96124
8,120,2,0.931828
8,120,2,0.927264
8,120,2,0.924415
8,120,2,0.927977
8,120,2,0.92949
8,120,2,1.07778
8,120,2,1.00122
8,120,2,1.01123
8,130,-1,0.938477
8,130,-1,1.06065
8,130,-1,1.05214
8,130,-1,4.61505
8,130,-1,1.54824
8,130,-1,0.935765
8,130,-1,0.992028
8,130,-1,0.937615
8,130,-1,0.939078
8,130,-1,1.27978
8,130,-1,0.943553
8,130,-1,1.12844
8,130,-1,0.940603
8,130,-1,1.26073
8,130,-1,2.1187
8,130,-1,1.28765
8,130,-1,1.29117
8,130,-1,1.05862
8,130,-1,1.66871
8,130,-1,0.929665
8,140,-1,0.927827
8,140,-1,1.19309
8,140,-1,1.15166
8,140,-1,2.04546
8,140,-1,5.40161
8,140,-1,1.17013
8,140,-1,0.931015
8,140,-1,3.78719
8,140,-1,0.937078
8,140,-1,0.932516
8,140,-1,1.50766
8,140,-1,0.970841
8,140,-1,0.92839
8,140,-1,0.927215
8,140,-1,1.08487
8,140,-1,0.926652
8,140,-1,1.02249
8,140,-1,0.93679
8,140,-1,0.936527
8,140,-1,1.98017
8,150,-1,0.935465
8,150,-1,0.926515
8,150,-1,0.983453
8,150,-1,1.92808
8,150,-1,0.923015
8,150,-1,1.39281
8,150,-1,0.926765
8,150,-1,0.934365
8,150,-1,0.92809
8,150,-1,1.01584
8,150,-1,1.13954
8,150,-1,0.978828
8,150,-1,1.40674
8,150,-1,0.929765
8,150,-1,1.89692
8,150,-1,1.05229
8,150,-1,2.12857
8,150,-1,0.934603
8,150,-1,1.23152
8,150,-1,2.90918
8,160,-1,0.93324
8,160,-1,1.00567
8,160,-1,0.996803
8,160,-1,1.25836
8,160,-1,4.91509
8,160,-1,0.93774
8,160,-1,1.92993
8,160,-1,0.941115
8,160,-1,1.07457
8,160,-1,2.16188
8,160,-1,1.0255
8,160,-1,0.934815
8,160,-1,4.30518
8,160,-1,3.46834
8,160,-1,0.925515
8,160,-1,1.07047
8,160,-1,0.934152
8,160,-1,0.938278
8,160,-1,0.929703
8,160,-1,0.944278
8,170,-1,5.87348
8,170,-1,1.67384
8,170,-1,1.09982
8,170,-1,1.77972
8,170,-1,1.0041
8,170,-1,0.926502
8,170,-1,0.93379
8,170,-1,1.00738
8,170,-1,0.946578
8,170,-1,0.940966
8,170,-1,0.940953
8,170,-1,1.08433
8,170,-1,0.942502
8,170,-1,0.939778
8,170,-1,3.75165
8,170,-1,0.945802
8,170,-1,0.930227
8,170,-1,0.937103
8,170,-1,0.982865
8,170,-1,2.12856
8,180,4,1.01845
8,180,4,2.06371
8,180,4,5.10408
8,180,4,0.960415
8,180,4,0.944915
8,180,4,0.977441
8,180,4,0.972253
8,180,4,0.941003
8,180,4,1.03583
8,180,4,0.940402
8,180,4,0.940415
8,180,4,1.08399
8,180,4,0.936077
8,180,4,1.04669
8,180,4,1.02078
8,180,4,0.93479
8,180,4,0.983941
8,180,4,0.941415
8,180,4,0.93444
8,180,4,0.933902
8,190,2,2.05437
8,190,2,1.71798
8,190,2,0.91839
8,190,2,1.15057
8,190,2,0.932952
8,190,2,2.00248
8,190,2,1.5974
8,190,2,0.930278
8,190,2,0.993041
8,190,2,0.923027
8,190,2,0.924653
8,190,2,1.25541
8,190,2,1.20553
8,190,2,0.924627
8,190,2,0.964241
8,190,2,0.923853
8,190,2,1.12515
8,190,2,0.925252
8,190,2,0.920139
8,190,2,2.94707
8,200,-1,0.93034
8,200,-1,2.10862
8,200,-1,0.941065
8,200,-1,0.991703
8,200,-1,0.931465
8,200,-1,0.930552
8,200,-1,3.81302
8,200,-1,0.928977
8,200,-1,5.6326
8,200,-1,0.931203
8,200,-1,1.02833
8,200,-1,1.17839
8,200,-1,0.926503
8,200,-1,0.92644
8,200,-1,0.935915
8,200,-1,4.7029
8,200,-1,3.40651
8,200,-1,0.961553
8,200,-1,0.933452
8,200,-1,2.56439
9,0,0,2.01678
9,0,0,2.04791
9,0,0,2.1189
9,0,0,2.03735
9,0,0,2.03933
9,0,0,2.99237
9,0,0,2.10256
9,0,0,1.97631
9,0,0,2.06602
9,0,0,2.11527
9,0,0,4.0563
9,0,0,2.04071
9,0,0,3.18423
9,0,0,3.79374
9,0,0,4.32051
9,0,0,2.04189
9,0,0,2.04828
9,0,0,10.8578
9,0,0,1.98087
9,0,0,1.98087
9,10,2,1.97432
9,10,2,2.0419
9,10,2,2.34519
9,10,2,7.31492
9,10,2,3.78869
9,10,2,3.57954
9,10,2,3.10126
9,10,2,4.06765
9,10,2,2.39645
9,10,2,3.71557
9,10,2,2.2283
9,10,2,3.78509
9,10,2,2.171
9,10,2,2.11588
9,10,2,2.08706
9,10,2,5.12771
9,10,2,3.6574
9,10,2,2.07685
9,10,2,3.28718
9,10,2,2.122
9,20,3,2.07672
9,20,3,3.73247
9,20,3,1.98664
9,20,3,1.98684
9,20,3,2.40659
9,20,3,3.11025
9,20,3,2.07808
9,20,3,1.97963
9,20,3,1.98201
9,20,3,2.08193
9,20,3,3.74807
9,20,3,2.27752
9,20,3,4.40745
9,20,3,3.75099
9,20,3,2.04448
9,20,3,3.97856
9,20,3,2.03424
9,20,3,2.73408
9,20,3,2.39609
9,20,3,2.05865
9,30,3,3.27001
9,30,3,2.14188
9,30,3,5.64432
9,30,3,2.04621
9,30,3,2.05407
9,30,3,4.76792
9,30,3,2.35971
9,30,3,2.56014
9,30,3,3.31414
9,30,3,1.9951
9,30,3,3.33648
9,30,3,2.12104
9,30,3,3.79716
9,30,3,4.35123
9,30,3,2.1307
9,30,3,3.14039
9,30,3,2.09527
9,30,3,3.42778
9,30,3,11.8327
9,30,3,1.99802
9,40,1,6.1718
9,40,1,2.06925
9,40,1,5.39426
9,40,1,1.97339
9,40,1,2.02242
9,40,1,2.03447
9,40,1,2.71018
9,40,1,2.40474
9,40,1,2.04881
9,40,1,2.35453
9,40,1,2.48156
9,40,1,2.30821
9,40,1,2.0143
9,40,1,1.99235
9,40,1,2.16885
9,40,1,3.82591
9,40,1,4.37656
9,40,1,2.03365
9,40,1,10.8063
9,40,1,2.2238
9,50,-1,2.41664
9,50,-1,3.75232
9,50,-1,2.06938
9,50,-1,2.1029
9,50,-1,2.19076
9,50,-1,3.01066
9,50,-1,2.13857
9,50,-1,7.2801
9,50,-1,2.04722
9,50,-1,2.05438
9,50,-1,3.39022
9,50,-1,2.06607
9,50,-1,5.2467
9,50,-1,2.046
9,50,-1,2.07281
9,50,-1,10.3462
9,50,-1,2.12765
9,50,-1,1.99053
9,50,-1,2.12138
9,50,-1,1.99406
9,60,2,1.97243
9,60,2,2.08386
9,60,2,4.90942
9,60,2,2.04529
9,60,2,2.74513
9,60,2,2.1194
9,60,2,5.32157
9,60,2,1.97801
9,60,2,5.88331
9,60,2,2.0496
9,60,2,2.03823
9,60,2,2.64348
9,60,2,2.86226
9,60,2,4.18905
9,60,2,2.28068
9,60,2,6.64398
9,60,2,1.98733
9,60,2,2.09282
9,60,2,2.75533
9,60,2,3.05252
9,70,2,2.33339
9,70,2,2.11088
9,70,2,5.57887
9,70,2,2.06245
9,70,2,4.81702
9,70,2,2.33534
9,70,2,1.98432
9,70,2,2.55679
9,70,2,2.27555
9,70,2,3.44663
9,70,2,2.10971
9,70,2,1.97609
9,70,2,1.97793
9,70,2,2.04984
9,70,2,2.16275
9,70,2,2.21164
9,70,2,3.42267
9,70,2,2.05921
9,70,2,2.0181
9,70,2,1.98636
9,80,3,2.04203
9,80,3,3.58834
9,80,3,2.81272
9,80,3,2.02377
9,80,3,1.98811
9,80,3,1.99381
9,80,3,2.26409
9,80,3,2.42575
9,80,3,2.03027
9,80,3,1.98948
9,80,3,2.05565
9,80,3,5.94251
9,80,3,1.99034
9,80,3,2.59348
9,80,3,2.2465
9,80,3,10.028
9,80,3,2.02127
9,80,3,2.85423
9,80,3,5.66657
9,80,3,1.98159
9,90,3,2.42985
9,90,3,1.98518
9,90,3,3.42342
9,90,3,2.36825
9,90,3,1.99329
9,90,3,3.00826
9,90,3,4.60946
9,90,3,2.34259
9,90,3,1.98646
9,90,3,2.03047
9,90,3,2.9868
9,90,3,3.5397
9,90,3,2.97161
9,90,3,6.36868
9,90,3,5.02739
9,90,3,2.04958
9,90,3,2.02993
9,90,3,3.30948
9,90,3,2.32759
9,90,3,2.94328
9,100,2,2.02836
9,100,2,3.14859
9,100,2,2.30932
9,100,2,3.48874
9,100,2,3.03431
9,100,2,2.3149
9,100,2,3.68161
9,100,2,2.11167
9,100,2,1.97642
9,100,2,1.98449
9,100,2,2.54123
9,100,2,2.08372
9,100,2,2.19242
9,100,2,2.01987
9,100,2,4.51853
9,100,2,4.17764
9,100,2,2.05733
9,100,2,2.04792
9,100,2,2.02944
9,100,2,2.03347
9,110,3,2.0558
9,110,3,7.0086
9,110,3,1.99142
9,110,3,2.0358
9,110,3,4.55764
9,110,3,2.05866
9,110,3,1.98076
9,110,3,2.33039
9,110,3,2.33522
9,110,3,1.99019
9,110,3,2.05136
9,110,3,2.4072
9,110,3,3.01005
9,110,3,4.06453
9,110,3,14.2566
9,110,3,1.98224
9,110,3,2.15365
9,110,3,1.98456
9,110,3,1.98753
9,110,3,2.04871
9,120,1,7.67079
9,120,1,1.97421
9,120,1,4.89823
9,120,1,2.01862
9,120,1,1.98218
9,120,1,3.23418
9,120,1,5.85057
9,120,1,2.31701
9,120,1,2.06991
9,120,1,2.05891
9,120,1,2.03656
9,120,1,2.02038
9,120,1,6.55498
9,120,1,2.46341
9,120,1,7.98852
9,120,1,2.08732
9,120,1,1.98542
9,120,1,2.33427
9,120,1,3.45903
9,120,1,4.93747
9,130,3,3.07531
9,130,3,2.40776
9,130,3,2.03715
9,130,3,4.32948
9,130,3,7.95346
9,130,3,2.05746
9,130,3,2.24727
9,130,3,1.99321
9,130,3,3.52633
9,130,3,1.98191
9,130,3,2.38643
9,130,3,5.04923
9,130,3,2.09128
9,130,3,1.98124
9,130,3,2.38266
9,130,3,1.97555
9,130,3,4.34549
9,130,3,2.05238
9,130,3,3.68673
9,130,3,4.72463
9,140,-1,1.98421
9,140,-1,2.18242
9,140,-1,1.99724
9,140,-1,2.13831
9,140,-1,2.82678
9,140,-1,2.04478
9,140,-1,2.13313
9,140,-1,6.08699
9,140,-1,1.98598
9,140,-1,2.4705
9,140,-1,3.86219
9,140,-1,5.46589
9,140,-1,2.31851
9,140,-1,2.96512
9,140,-1,3.69978
9,140,-1,2.99701
9,140,-1,4.43715
9,140,-1,2.22177
9,140,-1,3.7631
9,140,-1,2.07695
9,150,2,2.04243
9,150,2,7.2401
9,150,2,2.39351
9,150,2,2.03685
9,150,2,2.05722
9,150,2,2.13191
9,150,2,1.97991
9,150,2,2.02953
9,150,2,2.10657
9,150,2,2.37051
9,150,2,1.97393
9,150,2,1.98714
9,150,2,1.99467
9,150,2,1.97892
9,150,2,2.42142
9,150,2,1.97384
9,150,2,1.98811
9,150,2,2.442
9,150,2,2.13407
9,150,2,2.65178
9,160,3,1.98648
9,160,3,2.03168
9,160,3,2.60097
9,160,3,1.99137
9,160,3,7.29758
9,160,3,2.63259
9,160,3,2.05696
9,160,3,1.98976
9,160,3,2.41669
9,160,3,5.35185
9,160,3,1.99617
9,160,3,2.07547
9,160,3,2.2449
9,160,3,2.46986
9,160,3,1.99322
9,160,3,1.98412
9,160,3,6.66822
9,160,3,3.99171
9,160,3,2.15597
9,160,3,3.40351
9,170,-1,3.14075
9,170,-1,2.85511
9,170,-1,2.08845
9,170,-1,2.06826
9,170,-1,2.86772
9,170,-1,2.0439
9,170,-1,6.35271
9,170,-1,2.00679
9,170,-1,2.02776
9,170,-1,2.07016
9,170,-1,2.05533
9,170,-1,2.07788
9,170,-1,3.30315
9,170,-1,2.05215
9,170,-1,2.10181
9,170,-1,2.0962
9,170,-1,2.3015
9,170,-1,2.14377
9,170,-1,2.15557
9,170,-1,2.13383
9,180,4,2.07095
9,180,4,2.38443
9,180,4,2.96362
9,180,4,2.42914
9,180,4,2.75882
9,180,4,2.61534
9,180,4,2.12506
9,180,4,2.16718
9,180,4,2.13946
9,180,4,1.98864
9,180,4,3.84491
9,180,4,1.99112
9,180,4,2.02056
9,180,4,2.31783
9,180,4,6.02971
9,180,4,2.01732
9,180,4,2.9305
9,180,4,2.05056
9,180,4,2.29119
9,180,4,1.99318
9,190,-1,2.20347
9,190,-1,4.56801
9,190,-1,2.0831
9,190,-1,2.31723
9,190,-1,2.08648
9,190,-1,2.03966
9,190,-1,1.99122
9,190,-1,4.42958
9,190,-1,2.16336
9,190,-1,2.33604
9,190,-1,2.32204
9,190,-1,5.22806
9,190,-1,1.98788
9,190,-1,1.99702
9,190,-1,2.15058
9,190,-1,3.08451
9,190,-1,3.6546
9,190,-1,1.98635
9,190,-1,2.05571
9,190,-1,1.99803
9,200,-1,2.57954
9,200,-1,3.59408
9,200,-1,4.97757
9,200,-1,4.477
9,200,-1,2.01103
9,200,-1,2.05187
9,200,-1,8.46885
9,200,-1,5.34221
9,200,-1,2.05352
9,200,-1,2.00203
9,200,-1,1.99546
9,200,-1,3.69775
9,200,-1,2.21271
9,200,-1,2.12295
9,200,-1,4.72205
9,200,-1,4.70341
9,200,-1,2.20007
9,200,-1,2.08205
9,200,-1,2.38411
9,200,-1,2.19661
10,0,0,10.7013
10,0,0,4.56571
10,0,0,4.37053
10,0,0,4.42437
10,0,0,5.5655
10,0,0,4.26236
10,0,0,4.52451
10,0,0,4.28954
10,0,0,5.06839
10,0,0,4.64596
10,0,0,4.71754
10,0,0,5.02837
10,0,0,4.54136
10,0,0,10.4732
10,0,0,4.79345
10,0,0,4.52612
10,0,0,4.35123
10,0,0,4.55176
10,0,0,4.26638
10,0,0,12.4211
10,10,2,6.17302
10,10,2,6.31184
10,10,2,6.88801
10,10,2,6.75746
10,10,2,4.61728
10,10,2,4.59274
10,10,2,4.91588
10,10,2,6.0806
10,10,2,4.32699
10,10,2,8.87026
10,10,2,6.43105
10,10,2,6.875
10,10,2,6.09195
10,10,2,7.99927
10,10,2,4.97035
10,10,2,4.60947
10,10,2,4.59901
10,10,2,4.69515
10,10,2,7.06138
10,10,2,5.86735
10,20,2,7.01278
10,20,2,4.65378
10,20,2,10.2635
10,20,2,7.56426
10,20,2,5.22682
10,20,2,10.0078
10,20,2,5.38485
10,20,2,4.39377
10,20,2,6.06124
10,20,2,5.05698
10,20,2,4.38036
10,20,2,4.62694
10,20,2,7.1045
10,20,2,4.38628
10,20,2,9.79233
10,20,2,4.29072
10,20,2,7.12053
10,20,2,11.4221
10,20,2,8.05405
10,20,2,10.2518
10,30,2,4.60989
10,30,2,4.28058
10,30,2,4.56724
10,30,2,9.28622
10,30,2,4.34427
10,30,2,4.69705
10,30,2,5.5109
10,30,2,4.35572
10,30,2,7.62765
10,30,2,4.59499
10,30,2,4.34242
10,30,2,7.62637
10,30,2,13.111
10,30,2,5.36721
10,30,2,10.9321
10,30,2,5.35414
10,30,2,8.45461
10,30,2,4.36735
10,30,2,8.6747
10,30,2,6.34776
10,40,2,4.57479
10,40,2,6.04382
10,40,2,12.5464
10,40,2,4.40676
10,40,2,5.24077
10,40,2,5.30566
10,40,2,6.01885
10,40,2,4.46667
10,40,2,6.03297
10,40,2,14.6378
10,40,2,8.91016
10,40,2,4.63794
10,40,2,6.89879
10,40,2,4.32127
10,40,2,7.71615
10,40,2,8.5432
10,40,2,5.6228
10,40,2,8.06359
10,40,2,8.00395
10,40,2,8.25453
10,50,2,4.64059
10,50,2,8.79848
10,50,2,4.77768
10,50,2,9.87428
10,50,2,4.40468
10,50,2,12.0873
10,50,2,7.05103
10,50,2,4.28013
10,50,2,4.29099
10,50,2,6.71168
10,50,2,5.45252
10,50,2,4.27732
10,50,2,4.26167
10,50,2,4.28443
10,50,2,4.29307
10,50,2,4.75208
10,50,2,4.36294
10,50,2,4.28656
10,50,2,4.27628
10,50,2,4.57961
10,60,2,4.28179
10,60,2,4.99582
10,60,2,4.29169
10,60,2,12.3377
10,60,2,4.27168
10,60,2,4.66146
10,60,2,5.72935
10,60,2,4.28398
10,60,2,6.961
10,60,2,4.29731
10,60,2,4.33301
10,60,2,13.9085
10,60,2,7.49853
10,60,2,4.29409
10,60,2,4.25809
10,60,2,4.33647
10,60,2,5.67315
10,60,2,7.19663
10,60,2,4.38545
10,60,2,5.69829
10,70,3,4.30953
10,70,3,7.08211
10,70,3,5.08972
10,70,3,6.21041
10,70,3,8.0534
10,70,3,5.16051
10,70,3,4.66778
10,70,3,4.674
10,70,3,4.27062
10,70,3,4.81766
10,70,3,4.35208
10,70,3,6.88425
10,70,3,9.20834
10,70,3,10.2461
10,70,3,7.1398
10,70,3,4.28028
10,70,3,4.36911
10,70,3,5.49301
10,70,3,4.5974
10,70,3,5.28745
10,80,2,4.56802
10,80,2,4.28532
10,80,2,4.75094
10,80,2,4.60444
10,80,2,6.58701
10,80,2,12.0892
10,80,2,5.81501
10,80,2,6.33965
10,80,2,6.41378
10,80,2,4.28101
10,80,2,11.3895
10,80,2,4.27851
10,80,2,4.30312
10,80,2,5.35872
10,80,2,6.93628
10,80,2,6.06674
10,80,2,5.14755
10,80,2,6.54327
10,80,2,4.42103
10,80,2,7.97899
10,90,3,6.89776
10,90,3,6.13385
10,90,3,4.36047
10,90,3,4.41187
10,90,3,5.60959
10,90,3,6.71625
10,90,3,6.47794
10,90,3,4.47168
10,90,3,4.47748
10,90,3,4.41297
10,90,3,5.00688
10,90,3,11.0611
10,90,3,4.36906
10,90,3,4.77584
10,90,3,6.05144
10,90,3,14.1338
10,90,3,4.67386
10,90,3,7.287
10,90,3,6.26378
10,90,3,4.27097
10,100,-1,4.95248
10,100,-1,6.42394
10,100,-1,4.73606
10,100,-1,7.24847
10,100,-1,4.35341
10,100,-1,4.33687
10,100,-1,7.04373
10,100,-1,4.41881
10,100,-1,6.53558
10,100,-1,5.60595
10,100,-1,5.91002
10,100,-1,4.43321
10,100,-1,5.84876
10,100,-1,4.29954
10,100,-1,6.68256
10,100,-1,5.58739
10,100,-1,6.61986
10,100,-1,4.41981
10,100,-1,4.29781
10,100,-1,11.0092
10,110,-1,4.39508
10,110,-1,7.42379
10,110,-1,4.40572
10,110,-1,7.92894
10,110,-1,5.91869
10,110,-1,9.11425
10,110,-1,4.40617
10,110,-1,4.30788
10,110,-1,6.23261
10,110,-1,6.03706
10,110,-1,8.2857
10,110,-1,6.89996
10,110,-1,6.33703
10,110,-1,6.66001
10,110,-1,4.63214
10,110,-1,4.47417
10,110,-1,7.6634
10,110,-1,4.49723
10,110,-1,5.77222
10,110,-1,6.49243
10,120,-1,5.47946
10,120,-1,4.42635
10,120,-1,5.27105
10,120,-1,4.39983
10,120,-1,6.24876
10,120,-1,4.29946
10,120,-1,5.41671
10,120,-1,4.36593
10,120,-1,5.67543
10,120,-1,4.29577
10,120,-1,6.2792
10,120,-1,7.10401
10,120,-1,6.07951
10,120,-1,5.09373
10,120,-1,4.38477
10,120,-1,4.29133
10,120,-1,5.14152
10,120,-1,5.63985
10,120,-1,4.76864
10,120,-1,4.62914
10,130,2,7.26585
10,130,2,12.1848
10,130,2,9.31159
10,130,2,4.28978
10,130,2,7.06236
10,130,2,4.37272
10,130,2,5.16112
10,130,2,5.40861
10,130,2,4.6049
10,130,2,4.37597
10,130,2,11.1838
10,130,2,4.28111
10,130,2,4.60777
10,130,2,5.87373
10,130,2,6.33044
10,130,2,4.27802
10,130,2,4.4257
10,130,2,4.28772
10,130,2,6.00745
10,130,2,7.07962
10,140,-1,4.75558
10,140,-1,5.95263
10,140,-1,7.10176
10,140,-1,8.33392
10,140,-1,14.5076
10,140,-1,6.41189
10,140,-1,4.79601
10,140,-1,8.2034
10,140,-1,4.96963
10,140,-1,6.28051
10,140,-1,4.93489
10,140,-1,4.31481
10,140,-1,4.31975
10,140,-1,4.31477
10,140,-1,4.31504
10,140,-1,4.32377
10,140,-1,4.54329
10,140,-1,4.30332
10,140,-1,4.311
10,140,-1,4.31063
10,150,-1,4.55714
10,150,-1,4.33668
10,150,-1,4.35972
10,150,-1,5.68219
10,150,-1,5.8669
10,150,-1,5.02669
10,150,-1,4.30865
10,150,-1,6.33553
10,150,-1,8.61013
10,150,-1,4.97476
10,150,-1,4.50073
10,150,-1,7.1647
10,150,-1,11.7169
10,150,-1,4.30879
10,150,-1,4.32528
10,150,-1,4.31614
10,150,-1,4.4295
10,150,-1,4.35661
10,150,-1,4.48484
10,150,-1,5.54846
10,160,3,4.27972
10,160,3,5.92346
10,160,3,4.24734
10,160,3,4.61131
10,160,3,6.50433
10,160,3,4.58097
10,160,3,6.12659
10,160,3,4.28443
10,160,3,7.0387
10,160,3,4.54706
10,160,3,8.35175
10,160,3,4.33902
10,160,3,5.92031
10,160,3,6.14767
10,160,3,4.30261
10,160,3,5.88727
10,160,3,4.29993
10,160,3,4.29357
10,160,3,4.25177
10,160,3,12.3624
10,170,2,5.73303
10,170,2,8.25038
10,170,2,4.30116
10,170,2,6.21274
10,170,2,6.31891
10,170,2,8.82838
10,170,2,4.40318
10,170,2,8.08752
10,170,2,4.27833
10,170,2,6.43812
10,170,2,7.04235
10,170,2,5.93935
10,170,2,5.78339
10,170,2,10.2531
10,170,2,6.07715
10,170,2,4.31237
10,170,2,5.4616
10,170,2,6.0188
10,170,2,4.27478
10,170,2,4.28749
10,180,-1,7.0677
10,180,-1,6.14726
10,180,-1,4.43948
10,180,-1,4.42487
10,180,-1,6.79519
10,180,-1,5.80432
10,180,-1,7.76404
10,180,-1,7.21513
10,180,-1,4.31052
10,180,-1,6.15861
10,180,-1,4.31263
10,180,-1,16.063
10,180,-1,6.0173
10,180,-1,4.31493
10,180,-1,5.459
10,180,-1,7.80481
10,180,-1,6.10251
10,180,-1,4.55976
10,180,-1,4.31893
10,180,-1,7.12394
10,190,-1,6.46737
10,190,-1,4.8559
10,190,-1,4.81273
10,190,-1,6.09099
10,190,-1,4.39921
10,190,-1,6.11475
10,190,-1,6.58728
10,190,-1,6.54438
10,190,-1,5.30276
10,190,-1,6.75451
10,190,-1,4.41535
10,190,-1,11.0338
10,190,-1,4.65477
10,190,-1,4.43727
10,190,-1,6.30474
10,190,-1,4.39197
10,190,-1,7.1847
10,190,-1,8.72077
10,190,-1,7.1363
10,190,-1,6.16506
10,200,-1,7.5
10,200,-1,4.29482
10,200,-1,4.27522
10,200,-1,6.2148
10,200,-1,4.28577
10,200,-1,9.41432
10,200,-1,5.96647
10,200,-1,6.28493
10,200,-1,6.034
10,200,-1,4.36045
10,200,-1,7.67589
10,200,-1,5.07152
10,200,-1,9.78296
10,200,-1,11.3252
10,200,-1,9.24152
10,200,-1,5.11998
10,200,-1,4.29813
10,200,-1,5.11352
10,200,-1,6.55344
10,200,-1,9.89637
11,0,0,15.7114
11,0,0,10.9118
11,0,0,12.4812
11,0,0,19.2236
11,0,0,15.2351
11,0,0,18.7239
11,0,0,11.3866
11,0,0,12.008
11,0,0,14.2512
11,0,0,14.3734
11,0,0,9.57349
11,0,0,11.462
11,0,0,10.5242
11,0,0,13.9997
11,0,0,17.1634
11,0,0,9.10031
11,0,0,16.4053
11,0,0,11.9605
11,0,0,14.4289
11,0,0,26.0065
11,10,1,11.7915
11,10,1,10.8442
11,10,1,17.2155
11,10,1,13.8828
11,10,1,17.4903
11,10,1,11.1569
11,10,1,11.532
11,10,1,11.8348
11,10,1,24.3169
11,10,1,9.33383
11,10,1,9.66698
11,10,1,15.4152
11,10,1,10.8132
11,10,1,10.3148
11,10,1,9.33258
11,10,1,9.43567
11,10,1,9.36665
11,10,1,10.4356
11,10,1,9.34944
11,10,1,10.0542
11,20,2,13.4772
11,20,2,12.8387
11,20,2,16.6053
11,20,2,11.3385
11,20,2,10.7568
11,20,2,13.0657
11,20,2,10.9159
11,20,2,10.3714
11,20,2,12.6645
11,20,2,14.1985
11,20,2,12.319
11,20,2,11.9698
11,20,2,10.5281
11,20,2,10.6697
11,20,2,11.909
11,20,2,19.7481
11,20,2,10.1257
11,20,2,9.8787
11,20,2,10.9204
11,20,2,16.3378
11,30,2,11.7191
11,30,2,11.6321
11,30,2,11.7931
11,30,2,11.6176
11,30,2,13.3558
11,30,2,15.1845
11,30,2,11.1328
11,30,2,13.4207
11,30,2,19.8969
11,30,2,10.5641
11,30,2,16.7352
11,30,2,9.5568
11,30,2,10.9602
11,30,2,10.7947
11,30,2,13.9697
11,30,2,10.6073
11,30,2,10.8035
11,30,2,10.9859
11,30,2,9.06033
11,30,2,10.1948
11,40,3,14.7892
11,40,3,12.8922
11,40,3,11.6708
11,40,3,16.5363
11,40,3,15.7664
11,40,3,12.9698
11,40,3,11.8304
11,40,3,11.7115
11,40,3,12.1567
11,40,3,17.9262
11,40,3,14.242
11,40,3,12.1451
11,40,3,16.3307
11,40,3,11.3633
11,40,3,9.52219
11,40,3,10.7164
11,40,3,13.459
11,40,3,15.1627
11,40,3,13.6115
11,40,3,9.39729
11,50,3,12.4443
11,50,3,10.4926
11,50,3,15.7057
11,50,3,9.47615
11,50,3,10.092
11,50,3,9.24144
11,50,3,31.2158
11,50,3,14.8911
11,50,3,10.2929
11,50,3,12.3873
11,50,3,9.04672
11,50,3,11.9622
11,50,3,14.2973
11,50,3,10.277
11,50,3,10.4426
11,50,3,11.1334
11,50,3,10.4566
11,50,3,15.4174
11,50,3,15.5623
11,50,3,13.0885
11,60,3,11.8423
11,60,3,15.5872
11,60,3,11.1054
11,60,3,10.4608
11,60,3,10.4859
11,60,3,18.2909
11,60,3,14.9463
11,60,3,10.4211
11,60,3,25.716
11,60,3,14.8216
11,60,3,20.9626
11,60,3,19.021
11,60,3,13.8674
11,60,3,13.0679
11,60,3,31.9519
11,60,3,10.3513
11,60,3,11.6509
11,60,3,12.6205
11,60,3,13.0283
11,60,3,17.1645
11,70,3,9.69979
11,70,3,10.971
11,70,3,12.7075
11,70,3,10.31
11,70,3,13.8978
11,70,3,10.1543
11,70,3,13.7788
11,70,3,11.3086
11,70,3,15.7052
11,70,3,9.24207
11,70,3,12.5564
11,70,3,12.6111
11,70,3,17.6391
11,70,3,12.9255
11,70,3,9.44165
11,70,3,20.8553
11,70,3,13.2375
11,70,3,11.6936
11,70,3,12.0339
11,70,3,9.04885
11,80,2,12.4097
11,80,2,12.9799
11,80,2,15.3809
11,80,2,11.0135
11,80,2,10.6493
11,80,2,10.4512
11,80,2,11.9919
11,80,2,10.9959
11,80,2,12.8441
11,80,2,41.0735
11,80,2,15.8422
11,80,2,13.6176
11,80,2,12.563
11,80,2,12.6488
11,80,2,10.8775
11,80,2,11.6434
11,80,2,10.7591
11,80,2,12.8981
11,80,2,9.76682
11,80,2,10.5027
11,90,2,11.4549
